Person 1: (49, 11), status: SUSCEPTIBLE, was infected 62 time(s).
Person 430: (24, 0), status: IMMUNE, was infected 70 time(s).
Person 431: (46, 7), status: IMMUNE, was infected 63 time(s).
Person 432: (29, 25), status: IMMUNE, was infected 67 time(s).
Person 433: (19, 34), status: INFECTED, was infected 65 time(s).
Person 434: (43, 20), status: SUSCEPTIBLE, was infected 62 time(s).
Person 435: (47, 47), status: INFECTED, was infected 60 time(s).
Person 436: (47, 27), status: IMMUNE, was infected 62 time(s).
Person 437: (2, 10), status: INFECTED, was infected 63 time(s).
Person 438: (1, 3), status: INFECTED, was infected 63 time(s).
Person 439: (33, 12), status: SUSCEPTIBLE, was infected 62 time(s).
Person 440: (46, 49), status: IMMUNE, was infected 63 time(s).
Person 441: (32, 49), status: IMMUNE, was infected 66 time(s).
Person 442: (21, 4), status: SUSCEPTIBLE, was infected 65 time(s).
Person 443: (18, 27), status: SUSCEPTIBLE, was infected 64 time(s).
Person 444: (30, 8), status: INFECTED, was infected 66 time(s).
Person 445: (22, 22), status: INFECTED, was infected 64 time(s).
Person 446: (35, 14), status: IMMUNE, was infected 62 time(s).
Person 447: (26, 35), status: IMMUNE, was infected 63 time(s).
Person 448: (0, 14), status: SUSCEPTIBLE, was infected 64 time(s).
Person 449: (14, 27), status: INFECTED, was infected 64 time(s).
Person 450: (15, 21), status: INFECTED, was infected 65 time(s).
Person 451: (5, 49), status: INFECTED, was infected 66 time(s).
Person 452: (39, 46), status: SUSCEPTIBLE, was infected 63 time(s).
Person 453: (0, 26), status: IMMUNE, was infected 63 time(s).
Person 454: (38, 47), status: SUSCEPTIBLE, was infected 62 time(s).
Person 455: (0, 21), status: INFECTED, was infected 66 time(s).
Person 456: (15, 36), status: SUSCEPTIBLE, was infected 68 time(s).
Person 457: (27, 5), status: SUSCEPTIBLE, was infected 62 time(s).
Person 458: (0, 5), status: IMMUNE, was infected 64 time(s).
Person 459: (35, 0), status: IMMUNE, was infected 63 time(s).
Person 460: (0, 40), status: SUSCEPTIBLE, was infected 63 time(s).
Person 461: (26, 2), status: SUSCEPTIBLE, was infected 63 time(s).
Person 462: (5, 0), status: IMMUNE, was infected 65 time(s).
Person 463: (48, 14), status: IMMUNE, was infected 66 time(s).
Person 464: (26, 49), status: SUSCEPTIBLE, was infected 64 time(s).
Person 465: (15, 35), status: SUSCEPTIBLE, was infected 64 time(s).
Person 466: (0, 43), status: INFECTED, was infected 64 time(s).
Person 467: (19, 31), status: INFECTED, was infected 65 time(s).
Person 468: (23, 49), status: IMMUNE, was infected 62 time(s).
Person 469: (38, 7), status: SUSCEPTIBLE, was infected 65 time(s).
Person 470: (39, 0), status: IMMUNE, was infected 65 time(s).
Person 471: (38, 45), status: SUSCEPTIBLE, was infected 63 time(s).
Person 472: (1, 23), status: IMMUNE, was infected 63 time(s).
Person 473: (9, 19), status: INFECTED, was infected 65 time(s).
Person 474: (10, 36), status: INFECTED, was infected 62 time(s).
Person 475: (1, 0), status: IMMUNE, was infected 66 time(s).
Person 476: (3, 16), status: IMMUNE, was infected 62 time(s).
Person 477: (36, 42), status: INFECTED, was infected 66 time(s).
Person 478: (47, 24), status: IMMUNE, was infected 59 time(s).
Person 479: (4, 29), status: INFECTED, was infected 66 time(s).
Person 480: (39, 43), status: INFECTED, was infected 62 time(s).
Person 481: (48, 23), status: IMMUNE, was infected 66 time(s).
Person 482: (49, 29), status: IMMUNE, was infected 66 time(s).
Person 483: (38, 29), status: INFECTED, was infected 66 time(s).
Person 484: (46, 9), status: SUSCEPTIBLE, was infected 63 time(s).
Person 485: (8, 26), status: IMMUNE, was infected 64 time(s).
Person 486: (17, 32), status: SUSCEPTIBLE, was infected 64 time(s).
Person 487: (17, 49), status: INFECTED, was infected 65 time(s).
Person 488: (10, 39), status: IMMUNE, was infected 64 time(s).
Person 489: (4, 37), status: SUSCEPTIBLE, was infected 63 time(s).
Person 490: (13, 48), status: SUSCEPTIBLE, was infected 68 time(s).
Person 491: (1, 48), status: INFECTED, was infected 66 time(s).
Person 492: (34, 19), status: INFECTED, was infected 67 time(s).
Person 493: (7, 22), status: SUSCEPTIBLE, was infected 63 time(s).
Person 494: (10, 0), status: SUSCEPTIBLE, was infected 63 time(s).
Person 495: (7, 27), status: INFECTED, was infected 64 time(s).
Person 496: (18, 28), status: INFECTED, was infected 64 time(s).
Person 497: (19, 40), status: SUSCEPTIBLE, was infected 64 time(s).
Person 498: (44, 33), status: IMMUNE, was infected 63 time(s).
Person 499: (49, 9), status: INFECTED, was infected 65 time(s).
Person 500: (33, 5), status: INFECTED, was infected 66 time(s).
Person 501: (49, 45), status: INFECTED, was infected 65 time(s).
Person 502: (21, 0), status: IMMUNE, was infected 65 time(s).
Person 503: (27, 28), status: IMMUNE, was infected 65 time(s).
Person 504: (4, 49), status: SUSCEPTIBLE, was infected 64 time(s).
Person 505: (49, 36), status: INFECTED, was infected 69 time(s).
Person 506: (24, 48), status: INFECTED, was infected 69 time(s).
Person 507: (12, 26), status: IMMUNE, was infected 65 time(s).
Person 508: (27, 0), status: INFECTED, was infected 65 time(s).
Person 509: (35, 17), status: SUSCEPTIBLE, was infected 64 time(s).
Person 510: (42, 19), status: INFECTED, was infected 67 time(s).
Person 511: (6, 48), status: SUSCEPTIBLE, was infected 63 time(s).
Person 512: (31, 34), status: SUSCEPTIBLE, was infected 64 time(s).
Person 513: (25, 23), status: IMMUNE, was infected 66 time(s).
Person 514: (0, 12), status: INFECTED, was infected 64 time(s).
Person 515: (0, 5), status: IMMUNE, was infected 63 time(s).
Person 516: (44, 1), status: INFECTED, was infected 65 time(s).
Person 517: (38, 15), status: SUSCEPTIBLE, was infected 63 time(s).
Person 518: (9, 23), status: IMMUNE, was infected 65 time(s).
Person 519: (2, 47), status: INFECTED, was infected 60 time(s).
Person 520: (27, 6), status: INFECTED, was infected 64 time(s).
Person 521: (49, 37), status: IMMUNE, was infected 65 time(s).
Person 522: (0, 41), status: INFECTED, was infected 70 time(s).
Person 523: (47, 0), status: IMMUNE, was infected 62 time(s).
Person 524: (19, 15), status: SUSCEPTIBLE, was infected 64 time(s).
Person 525: (6, 28), status: SUSCEPTIBLE, was infected 64 time(s).
Person 526: (30, 19), status: IMMUNE, was infected 66 time(s).
Person 527: (20, 49), status: IMMUNE, was infected 64 time(s).
Person 528: (23, 35), status: SUSCEPTIBLE, was infected 63 time(s).
Person 529: (45, 49), status: SUSCEPTIBLE, was infected 62 time(s).
Person 530: (18, 49), status: INFECTED, was infected 64 time(s).
Person 531: (20, 28), status: INFECTED, was infected 67 time(s).
Person 532: (43, 49), status: IMMUNE, was infected 66 time(s).
Person 533: (41, 0), status: IMMUNE, was infected 64 time(s).
Person 534: (12, 34), status: SUSCEPTIBLE, was infected 64 time(s).
Person 535: (35, 40), status: INFECTED, was infected 65 time(s).
Person 536: (30, 28), status: INFECTED, was infected 65 time(s).
Person 537: (42, 44), status: SUSCEPTIBLE, was infected 63 time(s).
Person 538: (0, 47), status: SUSCEPTIBLE, was infected 64 time(s).
Person 539: (31, 34), status: SUSCEPTIBLE, was infected 62 time(s).
Person 540: (16, 48), status: IMMUNE, was infected 68 time(s).
Person 541: (49, 8), status: SUSCEPTIBLE, was infected 62 time(s).
Person 542: (21, 49), status: IMMUNE, was infected 66 time(s).
Person 543: (1, 5), status: IMMUNE, was infected 65 time(s).
Person 544: (49, 36), status: INFECTED, was infected 69 time(s).
Person 545: (6, 45), status: IMMUNE, was infected 63 time(s).
Person 546: (0, 11), status: INFECTED, was infected 65 time(s).
Person 547: (29, 42), status: INFECTED, was infected 66 time(s).
Person 548: (49, 43), status: IMMUNE, was infected 61 time(s).
Person 549: (33, 13), status: INFECTED, was infected 68 time(s).
Person 550: (23, 32), status: SUSCEPTIBLE, was infected 63 time(s).
Person 551: (20, 4), status: IMMUNE, was infected 63 time(s).
Person 552: (15, 34), status: SUSCEPTIBLE, was infected 64 time(s).
Person 553: (23, 15), status: SUSCEPTIBLE, was infected 65 time(s).
Person 554: (26, 27), status: SUSCEPTIBLE, was infected 63 time(s).
Person 555: (23, 49), status: IMMUNE, was infected 66 time(s).
Person 556: (28, 25), status: INFECTED, was infected 64 time(s).
Person 557: (28, 37), status: INFECTED, was infected 62 time(s).
Person 558: (19, 10), status: INFECTED, was infected 65 time(s).
Person 559: (49, 46), status: IMMUNE, was infected 64 time(s).
Person 560: (17, 11), status: SUSCEPTIBLE, was infected 62 time(s).
Person 561: (32, 21), status: SUSCEPTIBLE, was infected 64 time(s).
Person 562: (10, 27), status: INFECTED, was infected 65 time(s).
Person 563: (7, 18), status: INFECTED, was infected 67 time(s).
Person 564: (23, 21), status: IMMUNE, was infected 62 time(s).
Person 565: (36, 1), status: SUSCEPTIBLE, was infected 66 time(s).
Person 566: (42, 11), status: SUSCEPTIBLE, was infected 63 time(s).
Person 567: (8, 49), status: SUSCEPTIBLE, was infected 63 time(s).
Person 568: (49, 35), status: SUSCEPTIBLE, was infected 66 time(s).
Person 569: (15, 31), status: INFECTED, was infected 65 time(s).
Person 570: (5, 35), status: IMMUNE, was infected 64 time(s).
Person 571: (4, 41), status: IMMUNE, was infected 60 time(s).
Person 572: (21, 45), status: SUSCEPTIBLE, was infected 63 time(s).
Person 573: (14, 30), status: SUSCEPTIBLE, was infected 62 time(s).
Person 574: (15, 10), status: SUSCEPTIBLE, was infected 64 time(s).
Person 575: (10, 10), status: SUSCEPTIBLE, was infected 63 time(s).
Person 576: (30, 0), status: IMMUNE, was infected 65 time(s).
Person 577: (18, 37), status: INFECTED, was infected 67 time(s).
Person 578: (49, 32), status: SUSCEPTIBLE, was infected 63 time(s).
Person 579: (14, 26), status: IMMUNE, was infected 62 time(s).
Person 580: (22, 13), status: IMMUNE, was infected 64 time(s).
Person 581: (23, 33), status: IMMUNE, was infected 66 time(s).
Person 582: (9, 41), status: IMMUNE, was infected 65 time(s).
Person 583: (14, 39), status: SUSCEPTIBLE, was infected 64 time(s).
Person 584: (49, 35), status: SUSCEPTIBLE, was infected 65 time(s).
Person 585: (5, 35), status: SUSCEPTIBLE, was infected 63 time(s).
Person 586: (25, 31), status: IMMUNE, was infected 65 time(s).
Person 587: (36, 23), status: IMMUNE, was infected 63 time(s).
Person 588: (23, 32), status: SUSCEPTIBLE, was infected 63 time(s).
Person 589: (26, 15), status: SUSCEPTIBLE, was infected 63 time(s).
Person 590: (16, 41), status: SUSCEPTIBLE, was infected 65 time(s).
Person 591: (36, 49), status: IMMUNE, was infected 67 time(s).
Person 592: (0, 48), status: IMMUNE, was infected 68 time(s).
Person 593: (0, 28), status: SUSCEPTIBLE, was infected 65 time(s).
Person 594: (30, 30), status: IMMUNE, was infected 64 time(s).
Person 595: (24, 26), status: IMMUNE, was infected 64 time(s).
Person 596: (49, 34), status: SUSCEPTIBLE, was infected 65 time(s).
Person 597: (42, 39), status: SUSCEPTIBLE, was infected 62 time(s).
Person 598: (27, 47), status: INFECTED, was infected 60 time(s).
Person 599: (28, 20), status: INFECTED, was infected 64 time(s).
Person 600: (0, 39), status: SUSCEPTIBLE, was infected 62 time(s).
Person 601: (23, 26), status: INFECTED, was infected 64 time(s).
Person 602: (21, 26), status: IMMUNE, was infected 63 time(s).
Person 603: (3, 25), status: IMMUNE, was infected 63 time(s).
Person 604: (49, 27), status: INFECTED, was infected 64 time(s).
Person 605: (28, 25), status: IMMUNE, was infected 68 time(s).
Person 606: (22, 44), status: IMMUNE, was infected 63 time(s).
Person 607: (20, 16), status: SUSCEPTIBLE, was infected 66 time(s).
Person 608: (12, 21), status: IMMUNE, was infected 66 time(s).
Person 609: (35, 30), status: SUSCEPTIBLE, was infected 63 time(s).
Person 610: (44, 16), status: SUSCEPTIBLE, was infected 64 time(s).
Person 611: (49, 13), status: INFECTED, was infected 66 time(s).
Person 612: (9, 43), status: SUSCEPTIBLE, was infected 62 time(s).
Person 613: (0, 8), status: IMMUNE, was infected 63 time(s).
Person 614: (1, 46), status: IMMUNE, was infected 65 time(s).
Person 615: (36, 40), status: SUSCEPTIBLE, was infected 63 time(s).
Person 616: (10, 19), status: IMMUNE, was infected 63 time(s).
Person 617: (0, 42), status: INFECTED, was infected 66 time(s).
Person 618: (41, 33), status: INFECTED, was infected 71 time(s).
Person 619: (33, 10), status: IMMUNE, was infected 65 time(s).
Person 620: (7, 41), status: SUSCEPTIBLE, was infected 65 time(s).
Person 621: (40, 37), status: INFECTED, was infected 63 time(s).
Person 622: (30, 17), status: IMMUNE, was infected 62 time(s).
Person 623: (14, 27), status: INFECTED, was infected 65 time(s).
Person 624: (10, 9), status: IMMUNE, was infected 65 time(s).
Person 625: (7, 35), status: INFECTED, was infected 66 time(s).
Person 626: (46, 46), status: IMMUNE, was infected 63 time(s).
Person 627: (12, 48), status: INFECTED, was infected 65 time(s).
Person 628: (40, 18), status: INFECTED, was infected 66 time(s).
Person 629: (19, 47), status: SUSCEPTIBLE, was infected 64 time(s).
Person 630: (19, 4), status: IMMUNE, was infected 65 time(s).
Person 631: (40, 8), status: IMMUNE, was infected 65 time(s).
Person 632: (22, 6), status: INFECTED, was infected 64 time(s).
Person 633: (29, 28), status: INFECTED, was infected 69 time(s).
Person 634: (26, 11), status: SUSCEPTIBLE, was infected 63 time(s).
Person 635: (9, 44), status: INFECTED, was infected 64 time(s).
Person 636: (26, 26), status: INFECTED, was infected 64 time(s).
Person 637: (24, 49), status: INFECTED, was infected 67 time(s).
Person 638: (20, 8), status: SUSCEPTIBLE, was infected 63 time(s).
Person 639: (0, 40), status: INFECTED, was infected 66 time(s).
Person 640: (30, 10), status: SUSCEPTIBLE, was infected 64 time(s).
Person 641: (38, 4), status: SUSCEPTIBLE, was infected 62 time(s).
Person 642: (40, 33), status: IMMUNE, was infected 66 time(s).
Person 643: (34, 31), status: IMMUNE, was infected 64 time(s).
Person 644: (8, 18), status: IMMUNE, was infected 63 time(s).
Person 645: (49, 13), status: INFECTED, was infected 65 time(s).
Person 646: (21, 5), status: INFECTED, was infected 64 time(s).
Person 647: (23, 5), status: IMMUNE, was infected 63 time(s).
Person 648: (15, 30), status: SUSCEPTIBLE, was infected 63 time(s).
Person 649: (5, 17), status: INFECTED, was infected 65 time(s).
Person 650: (24, 48), status: IMMUNE, was infected 68 time(s).
Person 651: (32, 28), status: IMMUNE, was infected 62 time(s).
Person 652: (0, 1), status: INFECTED, was infected 67 time(s).
Person 653: (14, 36), status: SUSCEPTIBLE, was infected 63 time(s).
Person 654: (49, 10), status: IMMUNE, was infected 68 time(s).
Person 655: (33, 37), status: IMMUNE, was infected 63 time(s).
Person 656: (7, 28), status: IMMUNE, was infected 65 time(s).
Person 657: (45, 19), status: SUSCEPTIBLE, was infected 62 time(s).
Person 658: (19, 32), status: SUSCEPTIBLE, was infected 63 time(s).
Person 659: (37, 37), status: IMMUNE, was infected 65 time(s).
Person 660: (14, 46), status: IMMUNE, was infected 62 time(s).
Person 661: (11, 35), status: IMMUNE, was infected 62 time(s).
Person 662: (20, 3), status: INFECTED, was infected 62 time(s).
Person 663: (32, 42), status: IMMUNE, was infected 64 time(s).
Person 664: (21, 48), status: INFECTED, was infected 66 time(s).
Person 665: (0, 31), status: IMMUNE, was infected 64 time(s).
Person 666: (25, 15), status: IMMUNE, was infected 63 time(s).
Person 667: (23, 12), status: IMMUNE, was infected 64 time(s).
Person 668: (35, 40), status: INFECTED, was infected 65 time(s).
Person 669: (49, 44), status: SUSCEPTIBLE, was infected 63 time(s).
Person 670: (3, 17), status: IMMUNE, was infected 63 time(s).
Person 671: (45, 23), status: IMMUNE, was infected 63 time(s).
Person 672: (39, 29), status: SUSCEPTIBLE, was infected 63 time(s).
Person 673: (12, 40), status: INFECTED, was infected 64 time(s).
Person 674: (12, 19), status: SUSCEPTIBLE, was infected 63 time(s).
Person 675: (0, 6), status: IMMUNE, was infected 62 time(s).
Person 676: (20, 32), status: INFECTED, was infected 64 time(s).
Person 677: (32, 24), status: IMMUNE, was infected 69 time(s).
Person 678: (17, 25), status: SUSCEPTIBLE, was infected 67 time(s).
Person 679: (42, 16), status: IMMUNE, was infected 65 time(s).
Person 680: (5, 29), status: SUSCEPTIBLE, was infected 63 time(s).
Person 681: (25, 0), status: INFECTED, was infected 69 time(s).
Person 682: (46, 12), status: IMMUNE, was infected 63 time(s).
Person 683: (16, 13), status: SUSCEPTIBLE, was infected 65 time(s).
Person 684: (4, 28), status: IMMUNE, was infected 66 time(s).
Person 685: (17, 30), status: SUSCEPTIBLE, was infected 64 time(s).
Person 686: (49, 25), status: INFECTED, was infected 68 time(s).
Person 687: (29, 47), status: IMMUNE, was infected 64 time(s).
Person 688: (32, 10), status: IMMUNE, was infected 67 time(s).
Person 689: (36, 16), status: INFECTED, was infected 67 time(s).
Person 690: (1, 33), status: IMMUNE, was infected 66 time(s).
Person 691: (40, 15), status: SUSCEPTIBLE, was infected 64 time(s).
Person 692: (19, 49), status: INFECTED, was infected 66 time(s).
Person 693: (11, 35), status: SUSCEPTIBLE, was infected 64 time(s).
Person 694: (49, 37), status: INFECTED, was infected 63 time(s).
Person 695: (17, 8), status: INFECTED, was infected 63 time(s).
